YEAR,PLAYER,POS,HGT,WGT,BMI,BF,WNGSPN,STNDRCH,HANDL,HANDW,STNDVERT,LPVERT,LANE,SHUTTLE,SPRINT,BENCH,BAR,PAN,PBHGT,PDHGT
2000,"Johnson, Nate",SF,78.5,211.5,24.13,NA,80.5,104,NA,NA,27,33.5,11.9,NA,3.33,13,1.025,NA,131,137.5
2000,"Jones, Kenyon",PF-C,81,282,30.22,NA,85,108,NA,NA,28.5,30,12.44,NA,3.6,20,1.049,NA,136.5,138
2000,"Karcher, Mark",SG,76,218,26.53,NA,80,102.5,NA,NA,27.5,30.5,11.51,NA,3.4,12,1.053,NA,130,133
2000,"Kurtz, Brandon",PF-C,81.5,257,27.2,NA,83.25,106.5,NA,NA,NA,NA,NA,NA,NA,7,1.021,NA,NA,NA
2000,"Langhi, Dan",SF,81,197.5,21.16,NA,80,104,NA,NA,31,34.5,10.85,NA,3.24,12,0.988,NA,135,138.5
2000,"Love, Justin",PG-SG,73.5,205.5,26.74,NA,76.5,97.5,NA,NA,31,38.5,10.99,NA,3.31,24,1.041,NA,128.5,136
2000,"Madsen, Mark",PF,80,236.5,25.98,NA,84.5,104.5,NA,NA,30.5,33.5,12.12,NA,3.46,13,1.056,NA,135,138
2000,"McClintock, Dan",C-PF,83,250,25.51,NA,85.5,107,NA,NA,33,35,11.52,NA,3.33,20,1.03,NA,140,142
2000,"Mickeal, Pete",SG-SF,77,222,26.32,NA,81.5,103.5,NA,NA,28,34.5,10.83,NA,3.06,8,1.058,NA,131.5,138
2000,"Montonati, Brian",PF,80.75,215,23.18,NA,82.5,106,NA,NA,25,29,11.85,NA,3.53,5,1.022,NA,131,135
2000,"Muoneke, Gabe",PF-SF,78.25,244,28.01,NA,84.5,105,NA,NA,30.5,34,11,NA,3.4,22,1.08,NA,135.5,139
2000,"N'diaye, Ndongo",C,83.5,208,20.97,NA,87.5,112.5,NA,NA,24.5,27.5,13.16,NA,3.69,4,1.048,NA,137,140
2000,"Najera, Eduardo",PF-SF,78.5,234.5,26.75,NA,83.5,104.5,NA,NA,28,35,11.38,NA,3.45,15,1.064,NA,132.5,139.5
2000,"Nielsen, Matthew",PF,81,223,23.89,NA,82.5,106,NA,NA,26,29,11.28,NA,3.35,3,1.019,NA,132,135
2000,"Porter, Chris",SF-PF,77.5,214,25.05,NA,81.5,103.5,NA,NA,28.5,35,10.93,NA,3.2,6,1.052,NA,132,138.5
2000,"Postell, Lavor",SG,76.5,205,24.63,NA,80.5,101.5,NA,NA,33.5,36.5,11.79,NA,3.3,17,1.052,NA,135,138
2000,"Rakocevic, Igor",PG,74.5,184,23.31,NA,77.25,100,NA,NA,27.5,34,10.4,NA,3.1,9,1.037,NA,127.5,134
2000,"Rawlings, Reed",SG-SF,78.25,218,25.03,NA,81.25,104,NA,NA,28.5,33.5,11.1,NA,3.27,13,1.038,NA,132.5,137.5
2000,"Redd, Michael",SG-SF,76.75,214,25.54,NA,81,102,NA,NA,27,31,12.06,NA,3.34,12,1.055,NA,129,133
2000,"Reed, Damon",PF-C,80.5,228,24.73,NA,81.5,104.5,NA,NA,27.5,31.5,11.21,NA,3.31,4,1.012,NA,132,136
2000,"Reese, Aubrey",PG,70.75,189,26.54,NA,77.5,94.5,NA,NA,31.5,37.5,11.13,NA,3.25,14,1.095,NA,126,132
2000,"Roberson, Terrance",SF,77.5,209,24.46,NA,80,103.5,NA,NA,29,32.5,11.66,NA,NA,11,1.032,NA,132.5,136
2000,"Sanchez, Pepe",PG,75,194,24.25,NA,75.5,96,NA,NA,26,31,11.62,NA,3.44,8,1.007,NA,122,127
2000,"Santangelo, Matt",PG,72,177,24,NA,75,94,NA,NA,33.5,43,10.66,NA,3.06,12,1.042,NA,127.5,137
2000,"Scales, Alex",SG-PG,74.25,184.5,23.53,NA,81,97.5,NA,NA,38.5,42.5,10.98,NA,3.21,10,1.091,NA,136,140
2000,"Shabazz, Karim",C,83.5,224,22.59,NA,87,111.5,NA,NA,24.5,28,12.72,NA,3.36,2,1.042,NA,136,139.5
2000,"Sheppard, Nick",PF-C,81.5,273,28.89,NA,83,107.5,NA,NA,23.5,25.5,12.14,NA,3.52,18,1.018,NA,131,133
2000,"Smith, Mike",SF,78.5,198,22.59,NA,80.5,103,NA,NA,33,21,11.32,NA,3.22,12,1.025,NA,136,124
2000,"Stephens, Jarrett",PF,77.25,258,30.39,NA,81.25,103,NA,NA,27,29,11.98,NA,3.46,13,1.052,NA,130,132
2000,"Thornton, Bootsy",SG,75.5,194.5,23.99,NA,78.5,101.5,NA,NA,26.5,31,12.08,NA,3.33,7,1.04,NA,128,132.5
2000,"Walls, Jaquay",PG,73.25,165.5,21.68,NA,74.5,96.5,NA,NA,28.5,35.5,10.75,NA,3.23,0,1.017,NA,125,132
2000,"Watkins, Jameel",PF-C,81.5,244.5,25.88,NA,90,110,NA,NA,28,30.5,12.38,NA,3.45,11,1.104,NA,138,140.5
