,YEAR,PLAYER,POS,HGT,WGT,BMI,BF,WNGSPN,STNDRCH,HANDL,HANDW,STNDVERT,LPVERT,LANE,SHUTTLE,SPRINT
1079,2006,LaMarcus Aldridge,PF-C,82.0,234,24.46,0.087,88.75,110.0,,,26.5,34.0,12.02,,3.43
1080,2006,Morris Almond,SG-SF,76.75,214,25.54,0.069,82.0,102.5,,,31.0,35.5,11.45,,3.19
1081,2006,Lou Amundson,PF,79.2,221,24.77,0.068,83.5,103.5,,,32.0,35.5,10.58,,3.2
1082,2006,Rashad Anderson,SG,75.25,224,27.81,0.173,79.0,100.0,,,27.5,32.5,11.77,,3.48
1083,2006,Hilton Armstrong,C-PF,81.5,240,25.4,0.063,88.0,109.0,,,28.5,31.5,12.28,,3.53
1084,2006,James Augustine,PF,80.25,227,24.78,0.055,84.25,104.0,,,30.0,32.5,10.54,,3.25
1085,2006,Renaldo Balkman,SF-PF,77.25,206,24.27,0.049,85.0,104.5,,,30.5,35.0,11.58,,3.22
1086,2006,J.P. Batista,PF,79.5,265,29.48,0.12,82.0,103.5,,,26.0,30.5,11.62,,3.38
1087,2006,Will Blalock,PG,71.25,194,26.87,0.072,78.0,96.5,,,35.0,40.0,11.08,,3.18
1088,2006,Brandon Bowman,SF,78.75,209,23.69,0.084,83.5,103.0,,,31.0,34.0,11.41,,3.31
1089,2006,Ronnie Brewer,SG-PG,77.75,223,25.93,0.05,83.25,103.5,,,35.0,41.0,11.32,,3.14
1090,2006,Denham Brown,SG-SF,76.0,218,26.53,0.09,81.5,102.5,,,28.0,34.5,11.42,,3.25
1091,2006,Brad Buckman,PF,79.25,238,26.64,0.105,84.0,107.5,,,25.5,30.5,12.26,,3.54
1092,2006,Nik Caner-Medley,SF,78.5,234,26.7,0.096,81.0,103.0,,,28.5,35.5,10.57,,3.21
1093,2006,Rodney Carney,SG-SF,76.5,204,24.51,0.053,82.0,103.5,,,32.0,38.5,10.57,,3.06
1094,2006,Keydren Clark,PG,69.0,184,27.17,0.116,74.5,92.5,,,31.0,34.0,11.03,,3.11
1095,2006,Mardy Collins,PG-SG,76.25,224,27.08,0.1,82.0,103.0,,,31.5,37.5,12.0,,3.27
1096,2006,Taquan Dean,SG-PG,74.0,183,23.49,0.039,78.75,98.0,,,30.5,34.5,10.53,,3.2
1097,2006,Terence Dials,PF-C,79.75,253,27.96,0.158,84.0,106.0,,,26.5,30.0,11.54,,3.5
1098,2006,Sean Dockery,PG-SG,72.75,182,24.17,0.073,76.5,95.5,,,29.0,33.0,10.88,,3.34
1099,2006,Jordan Farmar,PG,72.75,171,22.71,0.044,75.0,94.5,,,33.5,42.0,11.07,,3.17
1100,2006,Randy Foye,SG-PG,74.25,212,27.03,0.1,78.25,97.0,,,32.0,38.0,10.53,,3.23
1101,2006,Torin Francis,PF-C,81.0,247,26.47,0.124,85.0,105.5,,,26.5,32.0,11.97,,3.51
1102,2006,Rudy Gay,SF-PF,79.0,222,25.01,0.057,87.0,107.5,,,33.0,40.5,11.03,,3.32
1103,2006,Nick George,SF-SG,76.0,201,24.46,0.06,82.0,103.0,,,30.5,38.0,11.69,,3.25
1104,2006,Taj Gray,PF-SF,79.25,231,25.86,0.068,84.75,107.0,,,28.5,33.0,11.02,,3.45
1105,2006,Dan Grunfeld,SF-SG,76.75,216,25.78,0.104,78.25,99.0,,,28.0,33.5,11.3,,3.46
1106,2006,Matt Haryasz,PF-C,81.75,219,23.04,0.098,84.25,107.5,,,27.5,31.5,11.34,,3.46
1107,2006,Eric Hicks,PF,76.75,238,28.4,0.071,85.5,105.5,,,30.0,34.0,12.06,,3.34
1108,2006,Tedric Hill,SF-PF,79.75,236,26.09,0.073,85.0,107.0,,,30.0,36.5,12.23,,3.24
1109,2006,Daniel Horton,PG-SG,72.5,198,26.48,0.08,79.0,96.5,,,30.0,36.5,10.35,,3.16
1110,2006,Bobby Jones,SF-SG,77.75,211,24.54,0.08,81.5,101.5,,,28.5,34.5,11.23,,3.28
1111,2006,Solomon Jones,PF-C,80.5,224,24.3,0.074,88.75,109.0,,,32.0,39.0,11.27,,3.3
1112,2006,Viktor Keyru,SG-PG,77.25,202,23.8,0.055,81.25,104.0,,,29.0,34.5,11.4,,3.24
1113,2006,Marco Killingsworth,PF,77.5,266,31.13,0.19,87.0,104.0,,,28.0,32.0,11.42,,3.34
1114,2006,Tarence Kinsey,SF-SG,76.75,179,21.36,0.041,78.75,100.5,,,29.0,35.5,10.67,,3.3
1115,2006,Carl Krauser,PG,71.75,190,25.95,0.08,78.25,97.0,,,26.0,31.0,11.62,,3.38
1116,2006,Chris McCray,SG,75.0,187,23.37,0.096,77.75,96.5,,,30.5,39.0,11.46,,3.34
1117,2006,Gerry McNamara,PG-SG,71.75,177,24.17,0.128,72.75,92.5,,,27.0,32.0,11.28,,3.4
1118,2006,Pops Mensah-Bonsu,PF-C,79.5,232,25.81,0.058,84.0,105.5,,,31.5,36.0,11.47,,3.29
1119,2006,Paul Miller,PF-C,80.5,251,27.23,0.138,84.0,101.5,,,29.0,35.5,12.25,,3.66
1120,2006,Paul Millsap,PF,78.25,258,29.62,0.097,85.5,105.5,,,28.5,32.5,11.67,,3.3
1121,2006,Dwayne Mitchell,SG-SF,74.0,208,26.7,0.045,78.5,98.5,,,37.5,41.5,11.45,,3.16
1122,2006,Adam Morrison,SF,78.5,198,22.59,0.068,82.0,105.0,,,25.5,30.5,11.46,,3.37
1123,2006,Yemi Nicholson,PF-C,79.75,258,28.52,0.172,88.25,107.0,,,26.5,26.0,12.57,,3.65
1124,2006,David Noel,SF-SG,76.5,223,26.79,0.061,81.5,100.0,,,34.5,38.5,10.54,,3.07
1125,2006,Steve Novak,SF,80.0,216,23.73,0.081,81.5,103.0,,,24.5,31.0,11.11,,3.37
1126,2006,Patrick O'Bryant,C,83.0,249,25.41,0.1,89.75,113.0,,,26.5,30.0,12.68,,3.63
1127,2006,Danilo Pinnock,PG-SG,74.75,204,25.67,0.046,79.5,100.5,,,29.5,35.5,11.91,,3.08
1128,2006,Chris Quinn,PG-SG,72.5,175,23.41,0.059,77.0,94.0,,,32.0,37.0,11.25,,3.25
1129,2006,Allan Ray,SG,73.0,204,26.91,0.098,80.5,99.5,,,28.5,35.5,11.01,,3.2
1130,2006,JJ Redick,SG,76.0,190,23.13,0.07,75.25,97.5,,,27.5,33.0,10.94,,3.29
1131,2006,Antywane Robinson,SF-PF,78.25,217,24.91,0.069,86.5,105.5,,,29.0,32.5,11.73,,3.4
1132,2006,Brandon Roy,SG-SF,77.25,207,24.39,0.076,80.0,101.0,,,34.0,40.5,11.13,,3.27
1133,2006,Mouhamed Sene,C,83.0,237,24.19,0.066,92.5,113.0,,,28.5,31.0,12.52,,3.38
1134,2006,Cedric Simmons,PF-C,80.25,223,24.34,0.056,88.25,108.5,,,30.5,35.0,11.05,,3.31
1135,2006,Marcus Slaughter,PF-SF,79.0,220,24.78,0.085,83.5,104.5,,,30.0,34.0,11.56,,3.4
1136,2006,Craig Smith,PF,77.5,259,30.31,0.122,81.5,103.5,,,30.0,29.5,11.59,,3.4
1137,2006,Steven Smith,SF-PF,79.5,238,26.47,0.078,84.5,104.0,,,29.5,34.5,12.08,,3.4
1138,2006,Michael Southhall,C,81.5,241,25.51,0.079,88.25,107.5,,,31.5,37.0,12.29,,3.51
1139,2006,Frans Steyn,C,85.25,280,27.08,0.128,86.25,109.0,,,28.5,29.5,11.67,,3.38
1140,2006,Curtis Stinson,SG,73.75,208,26.88,0.06,77.0,97.5,,,28.0,31.5,10.95,,3.27
1141,2006,Tyrus Thomas,PF-SF,79.25,217,24.29,0.056,87.0,108.0,,,34.0,39.5,11.36,,3.2
1142,2006,Joah Tucker,SF-SG,75.75,224,27.44,0.07,78.5,99.5,,,29.0,34.0,11.58,,3.31
1143,2006,Ian Vouyoukas,C-PF,80.5,267,28.97,0.148,84.75,108.5,,,23.0,28.0,13.7,,3.72
1144,2006,Darius Washington,PG,71.5,195,26.82,0.097,76.0,96.0,,,29.0,37.5,10.71,,3.26
1145,2006,CJ Watson,PG,72.5,171,22.87,0.052,78.0,96.0,,,31.5,34.0,11.61,,3.15
1146,2006,Eric Williams,C-PF,79.25,285,31.9,0.13,88.25,106.5,,,28.5,29.0,11.71,,3.56
1147,2006,Justin Williams,C-PF,79.25,211,23.62,0.065,85.5,109.0,,,26.5,31.5,11.9,,3.31
1148,2006,Marcus Williams,PG,74.0,215,27.6,0.124,79.0,97.5,,,24.5,28.0,11.3,,3.4
1149,2006,Shawne Williams,SF-PF,79.25,227,25.41,0.08,87.0,104.0,,,32.0,31.0,10.69,,3.3
1150,2006,Shelden Williams,PF-C,79.5,258,28.7,0.114,88.25,104.0,,,29.0,33.5,11.53,,3.59
1151,2006,Curtis Withers,PF-SF,78.0,227,26.23,0.05,82.0,101.0,,,35.0,36.5,11.54,,3.1
1152,2005,Alex Acker,SG,75.75,183,22.42,,84.0,102.5,,,28.0,32.0,11.67,,3.35
1153,2005,Deji Akindele,C-PF,81.5,236.4,25.02,,87.0,108.5,,,30.5,32.5,12.58,,3.35
1154,2005,Mustafa Al-Sayyad,PF-C,,,,,,,,,26.5,30.5,11.56,,3.42
1155,2005,Nemanja Aleksandrov,PF-SF,82.0,220.6,23.06,,83.0,110.0,,,,,,,
1156,2005,Alan Anderson,SG-SF,76.5,223.2,26.81,,81.5,104.0,,,26.5,30.5,10.32,,3.27
1157,2005,Martynas Andriuskevicius,C-PF,85.25,227.8,22.04,,83.25,112.5,,,24.0,27.5,11.94,,3.42
1158,2005,Sean Banks,SF,77.75,206.4,24.0,,85.0,108.0,,,25.0,31.5,11.74,,3.35
1159,2005,Eddie Basden,SG-SF,76.25,210,25.39,,82.25,101.0,,,33.0,36.5,10.52,,3.21
1160,2005,Mike Bell,SF-PF,80.75,206.2,22.23,,85.5,104.5,,,33.5,39.5,11.73,,3.29
1161,2005,Andrew Bogut,C-PF,83.0,250.6,25.57,,87.0,110.5,,,27.5,33.5,12.06,,3.51
1162,2005,Dee Brown,PG-SG,71.0,179,24.96,,74.0,94.0,,,,,,,
1163,2005,Will Bynum,PG-SG,70.5,188.8,26.7,,75.5,93.0,,,33.0,40.5,11.12,,3.0
1164,2005,Marcus Campbell,C,82.25,280.4,29.14,,90.0,114.0,,,,,,,
1165,2005,Will Conroy,PG,73.0,188.6,24.88,,75.0,96.5,,,30.5,36.5,10.51,,3.28
1166,2005,Taylor Coppenrath,PF-SF,79.75,252.4,27.9,,83.5,106.5,,,24.5,27.0,11.51,,3.44
1167,2005,Travis Diener,PG-SG,71.75,165.2,22.56,,71.75,93.5,,,24.5,31.0,10.85,,3.26
1168,2005,Ike Diogu,PF,78.5,255.4,29.14,,87.5,109.0,,,28.0,31.0,11.94,,3.45
1169,2005,Daryl Dorsey,PG,71.25,160.8,22.27,,71.5,94.0,,,25.0,30.5,11.41,,3.24
1170,2005,Monta Ellis,SG-PG,74.25,176.6,22.52,,74.75,98.0,,,26.5,31.5,12.13,,3.31
1171,2005,Raymond Felton,PG,71.5,199.4,27.42,,76.25,98.0,,,29.0,33.5,10.5,,3.06
1172,2005,Rudy Fernandez,SG,76.75,172,20.53,,79.5,101.5,,,26.5,35.5,10.48,,3.33
1173,2005,D'Or Fischer,C-PF,81.25,242.4,25.81,,90.0,110.5,,,28.0,30.5,12.53,,3.5
1174,2005,Eddy Fobbs,C-PF,82.25,235.2,24.44,,90.75,111.5,,,29.5,34.0,11.53,,3.28
1175,2005,Sharrod Ford,PF,79.25,212.8,23.82,,85.5,106.0,,,28.5,37.0,11.92,,3.2
1176,2005,Channing Frye,PF-C,81.5,243.6,25.78,,86.5,110.5,,,27.5,31.0,11.6,,3.38
1177,2005,Deng Gai,PF-C,79.75,214,23.65,,88.5,110.5,,,31.5,35.5,12.51,,3.27
1178,2005,Francisco Garcia,SF-SG,77.75,189.6,22.05,,82.75,103.0,,,27.5,31.5,10.63,,3.33
1179,2005,John Gilchrist,PG,73.25,195.2,25.58,,81.25,96.5,,,30.5,36.5,11.48,,3.15
1180,2005,Marcin Gortat,PF-C,83.0,225.2,22.98,,87.5,110.0,,,29.5,36.0,11.48,,3.33
1181,2005,Joey Graham,SF,77.25,216.6,25.52,,80.0,104.0,,,30.0,36.0,10.62,,3.05
1182,2005,Danny Granger,,79.5,225.4,25.07,,85.5,103.0,,,31.0,34.0,10.84,,3.34
1183,2005,Gerald Green,SF,78.0,192,22.19,,81.75,104.0,,,31.5,39.0,11.2,,3.21
1184,2005,Charles Hayes,SF-PF,77.5,232.4,27.2,,82.0,104.5,,,30.0,33.0,10.7,,3.34
1185,2005,Luther Head,PG-SG,74.0,178.8,22.95,,77.25,98.5,,,31.5,38.5,11.12,,3.21
1186,2005,Julius Hodge,SG-SF,78.0,202.2,23.36,,84.5,107.5,,,24.5,29.0,10.89,,3.18
1187,2005,Jared Homan,C-PF,79.75,248.2,27.43,,85.25,104.5,,,,,,,
1188,2005,Ersan Ilyasova,SF,79.75,208.8,23.08,,85.25,109.5,,,22.0,30.0,11.59,,3.56
1189,2005,Jarrett Jack,PG,74.5,197.6,25.03,,79.5,100.0,,,26.0,28.5,10.87,,3.24
1190,2005,Dwayne Jones,C-PF,80.5,242.2,26.27,,86.75,108.5,,,28.0,31.5,11.87,,3.25
1191,2005,Mindaugas Katelynas,SF-PF,79.5,217,24.14,,83.0,105.5,,,31.5,35.0,11.6,,3.38
1192,2005,Jason Klotz,C-PF,80.5,249.4,27.06,,82.0,107.5,,,21.5,27.0,13.13,,3.68
1193,2005,Keith Langford,SG-SF,74.25,203.2,25.91,,81.0,101.0,,,32.0,29.5,11.38,,3.23
1194,2005,David Lee,PF,79.75,229.5,25.37,,84.0,106.5,,,30.5,32.5,10.8,,3.19
1195,2005,John Lucas III,PG,69.25,154.4,22.63,,72.0,92.0,,,29.0,34.0,10.44,,3.14
1196,2005,David Lucas,PF,78.5,233.4,26.63,,84.0,103.5,,,,,,,
1197,2005,Rawle Marshall,SG-SF,76.5,186.6,22.42,,85.0,104.0,,,30.5,37.0,11.64,,3.21
1198,2005,Jason Maxiell,PF,77.0,257.6,30.54,,87.25,107.0,,,,,,,
1199,2005,Sean May,PF,79.0,258.8,29.15,,85.25,105.0,,,30.0,33.0,11.04,,3.29
1200,2005,Rashad McCants,SG,74.75,201,25.29,,82.75,103.5,,,32.5,34.5,10.39,,3.11
1201,2005,Ivan McFarlin,PF,77.5,228.6,26.76,,81.0,105.5,,,26.5,32.0,10.64,,3.27
1202,2005,Juan Mendez,PF-SF,77.25,231.4,27.26,,84.0,106.5,,,29.0,33.0,11.7,,3.24
1203,2005,Aaron Miles,PG,72.0,174.6,23.68,,75.5,94.0,,,32.0,37.5,10.69,,3.22
1204,2005,Ellis Myles,PF,78.0,255.2,29.49,,81.75,105.5,,,26.0,28.5,12.8,,3.42
1205,2005,Larry O'Bannon,SG,75.0,196,24.5,,78.0,99.5,,,31.5,36.5,11.44,,3.18
1206,2005,Drago Pasalic,SF-PF,81.5,238.8,25.27,,83.75,108.5,,,25.0,30.5,12.12,,3.48
1207,2005,Chris Paul,PG,71.75,178,24.31,,76.25,93.0,,,32.0,38.0,11.09,,3.22
1208,2005,Kevin Pittsnogle,PF,81.25,259.2,27.6,,82.5,106.0,,,,,,,
1209,2005,Carlos Powell,SF-PF,77.25,221.8,26.13,,82.75,105.0,,,27.5,34.5,11.54,,3.21
1210,2005,Roger Powell,SF,76.75,218.6,26.09,,83.5,104.0,,,,,,,
1211,2005,Ronnie Price,PG,72.75,184.8,24.55,,77.5,96.5,,,31.5,39.0,10.49,,3.29
1212,2005,Anthony Roberson,PG,72.75,178.8,23.75,,74.75,95.0,,,31.5,37.0,11.17,,3.19
1213,2005,Brandon Rush,SG-SF,77.0,211.4,25.07,,83.25,104.5,,,32.5,35.0,11.33,,3.31
1214,2005,Luke Schenscher,C,83.75,241.6,24.21,,89.0,111.5,,,23.5,26.5,12.4,,3.47
1215,2005,Wayne Simien,PF,79.25,255.8,28.63,,84.0,107.0,,,27.0,27.5,11.05,,3.35
1216,2005,Tre Simmons,SG-SF,76.0,194.2,23.64,,79.5,102.5,,,27.0,31.5,10.8,,3.18
1217,2005,David Simon,C-PF,80.0,258.8,28.43,,87.5,108.0,,,28.0,33.0,11.98,,3.44
1218,2005,Chris Taft,PF,80.5,261,28.31,,85.75,109.0,,,28.5,33.0,11.26,,3.27
1219,2005,Chris Thomas,PG,71.75,176.2,24.06,,75.0,95.0,,,28.5,34.0,10.84,,3.33
1220,2005,Omar Thomas,SF-SG,75.25,200,24.83,,80.0,102.0,,,25.0,29.5,11.11,,3.27
1221,2005,Dijon Thompson,SF-SG,78.25,195.8,22.48,,81.75,105.5,,,,,,,
1222,2005,Ronny Turiaf,PF,80.0,237.8,26.12,,85.5,106.5,,,30.5,33.0,11.5,,3.23
1223,2005,Charlie Villanueva,PF-SF,81.0,236.6,25.35,,84.25,109.0,,,26.0,31.0,10.86,,3.3
1224,2005,Hakim Warrick,PF-SF,79.25,215,24.07,,86.0,108.0,,,33.0,38.0,,,3.22
1225,2005,Martell Webster,SF,78.0,229.6,26.53,,83.0,106.0,,,28.0,30.5,11.39,,3.39
1226,2005,Robert Whaley,PF-C,80.0,269.4,29.59,,86.0,108.0,,,28.5,33.5,12.11,,3.25
1227,2005,Deron Williams,PG,73.75,202.4,26.16,,78.25,98.0,,,30.0,35.0,10.83,,3.25
1228,2005,Jawad Williams,SF,79.0,218,24.56,,85.25,106.5,,,28.0,34.0,11.39,,3.23
1229,2005,Marvin Williams,PF-SF,79.0,228.2,25.7,,87.5,108.0,,,29.5,35.0,11.11,,3.17
1230,2005,Antoine Wright,SF-SG,77.25,202.6,23.87,,80.75,104.5,,,26.5,29.5,11.45,,3.41
1231,2005,Bracey Wright,SG-PG,73.25,186.8,24.47,,82.0,100.5,,,30.0,36.0,11.58,,3.27
1232,2004,Tony Allen,SG,75.5,214,26.39,0.067,81.0,102.0,,,31.5,36.5,10.7,,3.19
1233,2004,Trevor Ariza,SG-SF,79.0,201,22.64,0.08,86.0,107.5,,,29.5,32.0,11.63,,3.29
1234,2004,Andre Barrett,PG,68.75,171,25.43,0.067,73.0,92.0,,,29.0,34.5,10.63,,3.08
1235,2004,Brandon Bass,PF,78.25,246,28.24,0.093,86.5,106.5,,,31.5,33.0,11.61,,3.24
1236,2004,Tony Bobbitt,SG,74.75,185,23.28,0.073,79.0,100.0,,,,,,,
1237,2004,Brian Boddicker,SF-PF,79.5,230,25.58,0.112,82.0,105.5,,,28.0,30.0,10.93,,3.25
1238,2004,Tim Bowers,PG-SG,72.5,181,24.21,0.026,81.0,98.0,,,37.0,43.5,11.24,,3.21
1239,2004,Andre Brown,PF-C,80.0,236,25.92,0.06,83.0,107.0,,,32.0,35.5,11.7,,3.22
1240,2004,Antonio Burks,PG,72.0,191,25.9,0.099,78.5,96.5,,,,,,,
1241,2004,Jackie Butler,C,80.0,263,28.89,0.163,85.5,109.0,,,23.0,25.0,13.32,,3.4
1242,2004,Aleksandar Capin,PG,72.0,176,23.87,0.093,73.5,94.0,,,23.0,29.0,11.5,,3.27
1243,2004,Ales Chan,C,84.0,255,25.41,0.148,87.0,113.0,,,21.0,29.0,12.9,,3.62
1244,2004,Josh Childress,SG-SF,77.75,196,22.79,0.093,83.0,105.0,,,29.0,36.0,11.95,,3.38
1245,2004,TJ Cummings,SF,79.5,215,23.91,0.067,81.5,106.5,,,27.0,31.0,11.58,,3.12
1246,2004,Erik Daniels,SF-PF,78.25,223,25.6,0.185,83.0,106.0,,,31.0,32.0,11.38,,3.19
1247,2004,Luol Deng,SF,79.0,220,24.78,0.067,84.5,108.5,,,27.5,31.5,11.46,,3.34
1248,2004,Marcus Douthit,C-PF,81.5,223,23.6,0.137,88.0,111.5,,,25.5,31.5,11.64,,3.34
1249,2004,Chris Duhon,PG,72.0,193,26.17,0.067,78.5,98.0,,,31.5,35.0,10.45,,3.14
1250,2004,John Edwards,C,83.25,264,26.78,0.141,88.5,113.0,,,,,,,
1251,2004,Andre Emmett,SG-SF,75.5,216,26.64,0.067,81.0,100.0,,,,,,,
1252,2004,Desmon Farmer,SG,76.5,214,25.71,0.053,80.5,103.0,,,24.0,31.0,10.89,,3.2
1253,2004,Luis Flores,PG-SG,72.5,202,27.02,0.06,79.5,98.5,,,29.0,32.0,10.97,,3.1
1254,2004,Matt Freije,SF-PF,80.25,234,25.54,0.108,85.0,108.5,,,29.5,31.0,11.15,,3.25
1255,2004,Chris Garnett,C-PF,80.25,260,28.38,0.148,85.0,108.0,,,27.0,31.5,11.75,,3.36
1256,2004,Ryan Gomes,SF-PF,78.5,248,28.29,,86.0,106.5,,,26.5,30.5,12.49,,3.24
1257,2004,Ben Gordon,PG-SG,73.0,192,25.33,0.053,80.5,99.0,,,31.5,37.5,11.28,,3.19
1258,2004,Devin Harris,PG,73.75,170,21.97,0.053,79.5,98.5,,,30.5,37.0,11.03,,3.19
1259,2004,Dwight Howard,PF-C,81.0,240,25.72,0.105,88.5,111.5,,,30.5,35.5,11.21,,3.14
1260,2004,Rolando Howell,PF,79.5,229,25.47,0.117,84.5,107.0,,,28.5,34.5,11.91,,3.28
1261,2004,Kris Humphries,PF,80.25,238,25.98,0.067,84.5,106.5,,,29.5,36.0,11.33,,3.2
1262,2004,Andre Iguodala,SG-SF,77.75,217,25.24,0.067,83.0,105.5,,,30.5,34.5,11.17,,3.18
1263,2004,Martin Iti,C-PF,80.5,233,25.28,0.105,89.0,111.5,,,26.5,32.5,12.28,,3.41
1264,2004,Luke Jackson,SF-SG,78.0,212,24.5,0.08,80.5,103.0,,,26.5,36.0,11.1,,3.24
1265,2004,Al Jefferson,PF-SF,80.5,263,28.53,0.105,86.5,110.0,,,28.5,30.0,13.08,,3.29
1266,2004,Arthur Johnson,PF-C,79.0,262,29.51,0.163,87.0,109.0,,,26.5,28.5,11.81,,3.38
1267,2004,Ivan Koljevic,PG,73.0,172,22.69,0.067,74.5,95.0,,,26.0,28.5,11.07,,3.28
1268,2004,Herve Lamizana,SF-PF,79.5,210,23.36,0.067,85.5,107.0,,,,,,,
1269,2004,Sergei Lishouk,PF-SF,82.25,244,25.36,0.105,84.0,109.5,,,,,,,
1270,2004,Shaun Livingston,PG-SG,78.25,186,21.36,0.067,83.0,105.5,,,26.5,30.0,10.72,,3.23
1271,2004,Jaime Lloreda,PF,78.75,247,28.0,0.099,81.5,107.0,,,25.5,29.5,12.93,,3.23
1272,2004,Bryant Matthews,SF-SG,77.75,206,23.96,0.067,84.5,105.5,,,29.0,34.5,11.08,,3.13
1273,2004,Marcus Melvin,SF-PF,78.75,241,27.32,0.105,84.0,105.5,,,25.0,30.5,11.81,,3.33
1274,2004,Rich Melzer,PF-SF,79.5,229,25.47,0.124,86.0,107.0,,,24.5,28.5,11.74,,3.39
1275,2004,Ricky Minard,PG-SG,75.25,198,24.58,0.08,79.0,101.5,,,27.5,33.0,10.94,,3.1
1276,2004,James Moore,PF-SF,78.5,198,22.59,0.08,84.5,107.0,,,28.5,32.5,11.01,,3.21
1277,2004,Marcus Moore,PG-SG,76.0,202,24.59,0.148,81.0,101.5,,,25.0,30.0,11.31,,3.34
1278,2004,Michel Morandais,SG-SF,75.75,205,25.12,0.086,83.5,102.0,,,30.5,33.5,11.45,,3.22
1279,2004,Jameer Nelson,PG,71.0,199,27.75,0.08,74.5,95.0,,,28.5,33.5,10.95,,3.14
1280,2004,Misan Nikagbatse,SG-PG,75.5,223,27.5,0.129,82.0,102.0,,,27.5,32.5,11.27,,3.32
1281,2004,Emeka Okafor,C-PF,80.75,257,27.71,0.053,88.0,110.5,,,31.5,34.0,12.32,,3.15
1282,2004,Randall Orr,PF-SF,81.0,19300.00%,20.68,0.067,82.5,107.5,,,26.5,33.0,11.18,,3.27
1283,2004,Dylan Page,SF,79.5,239,26.58,0.123,79.0,105.0,,,26.0,30.0,10.99,,3.4
1284,2004,Rickey Paulding,SG,74.75,210,26.42,0.053,81.5,101.5,,,30.0,36.0,11.14,,3.17
1285,2004,Kelvin Pena,SG-PG,74.25,182,23.21,0.086,78.5,99.5,,,27.5,32.5,11.5,,3.24
1286,2004,Tim Pickett,PG-SG,75.0,207,25.87,0.06,79.5,100.5,,,,,,,
1287,2004,Omar Quintero,PG,69.75,170,24.56,0.141,71.5,92.5,,,25.0,29.0,11.37,,3.25
1288,2004,Peter Ramos,C,85.75,266,25.43,0.067,89.5,111.5,,,24.0,26.5,12.61,,3.6
1289,2004,Jared Reiner,C-PF,82.0,246,25.72,0.129,84.5,109.0,,,22.0,26.0,12.65,,3.56
1290,2004,Lawrence Roberts,PF,79.5,233,25.92,0.093,81.5,106.5,,,27.5,33.0,12.52,,3.3
1291,2004,Bernard Robinson,SG-SF,77.25,208,24.5,0.06,82.0,102.0,,,28.5,34.5,10.91,,3.17
1292,2004,Nate Robinson,PG,67.75,181,27.72,0.067,73.0,91.5,,,35.5,43.5,10.75,,2.96
1293,2004,Aerick Sanders,PF,78.5,205,23.39,0.067,83.5,106.0,,,24.5,30.5,11.98,,3.37
1294,2004,Romain Sato,SG,74.0,204,26.19,0.06,83.0,102.5,,,31.5,35.5,11.27,,3.18
1295,2004,Blagota Sekulic,SF-PF,81.25,234,24.92,0.093,83.0,107.0,,,23.5,31.5,10.93,,3.39
1296,2004,J.R. Smith,SG-SF,77.5,227,26.57,0.067,82.0,104.0,,,29.0,35.5,10.93,,3.21
1297,2004,Josh Smith,SG-SF,79.0,221,24.89,0.067,84.0,106.5,,,32.5,39.5,11.43,,3.24
1298,2004,Kirk Snyder,SG-SF,78.0,228,26.35,0.093,81.0,104.0,,,30.0,35.0,10.79,,3.13
1299,2004,Pape Sow,PF-C,80.5,233,25.28,0.093,86.0,108.5,,,28.0,31.5,12.13,,3.27
1300,2004,Tiago Splitter,C-PF,82.25,233,24.21,0.053,86.0,109.5,,,26.0,31.5,11.65,,3.38
1301,2004,Tom Timmerrmans,PF-C,82.5,272,28.09,0.152,83.0,107.5,,,23.0,26.5,13.13,,3.63
1302,2004,Marko Tomas,SG-PG,78.5,198,22.59,0.093,79.0,103.5,,,32.0,31.5,11.8,,3.23
1303,2004,Beno Udrih,PG,74.5,199,25.21,0.093,76.5,98.0,,,,,,,
1304,2004,Jackson Vroman,PF-C,81.25,226,24.07,0.067,84.0,105.5,,,29.5,33.5,10.75,,3.25
1305,2004,Delonte West,PG-SG,73.5,183,23.81,0.067,78.0,99.5,,,30.0,35.0,11.2,,3.15
1306,2004,Damien Wilkins,SG-SF,76.5,222,26.67,0.073,84.0,106.0,,,26.5,31.0,11.92,,3.15
1307,2004,Mike Williams,SF,77.5,197,23.06,0.093,83.5,105.5,,,23.5,27.5,11.59,,3.42
1308,2004,Nate Williams,PF-SF,80.5,240,26.04,0.124,85.5,109.5,,,23.5,26.0,12.6,,3.35
1309,2004,Rashad Wright,PG,72.5,190,25.41,0.08,82.0,98.5,,,28.5,32.5,11.15,,3.28
1310,2003,Aloysius Anagonye,PF,78.75,257,29.13,0.105,86.5,106.0,,,31.0,34.5,12.93,,3.3
1311,2003,Rick Anderson,SF-PF,80.25,216,23.58,0.099,83.0,106.5,,,26.0,30.5,11.23,,3.4
1312,2003,Carmelo Anthony,SF,78.25,233,26.75,0.08,84.0,105.5,,,30.5,33.5,11.4,,3.15
1313,2003,Jerome Beasley,SF-PF,81.0,237,25.39,0.099,84.5,107.0,,,27.0,32.0,11.36,,3.25
1314,2003,Troy Bell,PG,72.25,178,23.97,0.053,77.0,97.5,,,34.5,41.0,10.89,,3.06
1315,2003,LaVell Blanchard,SF,78.0,205,23.69,0.117,78.0,101.5,,,33.5,36.5,11.64,,3.38
1316,2003,Keith Bogans,SG,76.25,213,25.75,0.08,81.25,101.0,,,29.5,35.0,11.43,,3.25
