player_name,age,player_height,player_weight,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,usg_pct,ts_pct,ast_pct,season,POS,BMI,BF,WNGSPN,STNDRCH,STNDVERT,LPVERT,LANE,SHUTTLE,SPRINT
Pat Connaughton,29,77.0,209.0,2015.0,2,41,65,9.9,4.2,1.3,-0.7,0.137,0.62,0.067,2021-22,SG,26.17,0.102,80.0,96.0,37.5,44.0,10.58,3.08,3.2
Patrick McCaw,24,79.0,181.0,2016.0,2,38,37,4.6,2.3,2.1,0.6,0.093,0.5,0.118,2019-20,PG-SG,21.3,0.047,82.0,100.5,30.0,38.0,11.01,2.97,3.3
Patrick O'Bryant,23,84.0,250.0,2006.0,1,9,39,2.6,1.7,0.3,-0.8,0.196,0.544,0.072,2008-09,C,25.41,0.1,89.75,113.0,26.5,30.0,12.68,,3.63
Patrick Patterson,24,81.0,235.0,2010.0,1,14,71,10.4,4.7,1.1,1.0,0.175,0.566,0.07,2012-13,PF,26.32,0.053,85.25,107.0,28.5,33.5,11.14,,3.25
Patty Mills,31,73.0,180.0,2009.0,2,55,66,11.6,1.6,1.8,4.1,0.193,0.592,0.112,2019-20,PG,24.29,0.069,74.0,95.0,27.5,33.0,10.87,,3.1
Paul George,29,81.0,220.0,2010.0,1,10,77,28.0,8.2,4.1,8.2,0.285,0.583,0.173,2018-19,SF,23.7,0.05,83.25,107.0,,,,,
Paul Millsap,32,80.0,246.0,2006.0,2,47,69,18.1,7.7,3.7,2.0,0.243,0.542,0.172,2016-17,PF,29.62,0.097,85.5,105.5,28.5,32.5,11.67,,3.3
Pavel Podkolzin,21,89.0,260.0,2004.0,1,21,1,3.0,7.0,0.0,3.2,0.179,0.323,0.0,2005-06,C,27.82,0.163,89.75,116.0,19.5,22.5,13.4,,3.8
Pepe Sanchez,24,76.0,195.0,,Undrafted,Undrafted,29,0.7,0.5,1.4,-1.4,0.107,0.346,0.402,2000-01,PG,24.25,,75.5,96.0,26.0,31.0,11.62,,3.44
Peyton Siva,23,72.0,185.0,2013.0,2,56,24,2.3,0.6,1.4,-6.3,0.165,0.425,0.258,2013-14,PG,24.83,0.0605,75.0,93.0,33.5,41.5,10.59,2.93,3.16
Peyton Watson,20,79.0,200.0,2022.0,1,30,23,3.3,1.6,0.5,-12.0,0.174,0.553,0.087,2022-23,SF,23.06,0.052,84.5,107.5,28.0,33.5,11.03,3.24,3.28
Phil Pressey,24,71.0,175.0,,Undrafted,Undrafted,50,3.5,1.6,2.3,0.7,0.175,0.453,0.3,2014-15,PG,25.76,0.047,74.25,92.0,33.0,38.5,10.86,3.02,3.13
Pierre Jackson,25,70.0,180.0,2013.0,2,42,8,4.4,1.1,2.4,31.7,0.232,0.416,0.322,2016-17,PG,25.62,0.045,70.0,90.0,,,,,
Pops Mensah-Bonsu,25,82.0,240.0,,Undrafted,Undrafted,22,5.0,5.1,0.3,-0.9,0.205,0.447,0.032,2008-09,PF-C,25.81,0.058,84.0,105.5,31.5,36.0,11.47,,3.29
Precious Achiuwa,23,80.0,225.0,2020.0,1,20,55,9.2,6.0,0.9,-1.6,0.19,0.554,0.063,2022-23,PF,26.03,0.067,84.75,108.5,,,,,
Predrag Savovic,27,78.0,225.0,,Undrafted,Undrafted,27,3.1,0.9,0.8,-9.8,0.205,0.392,0.169,2002-03,SG,25.3,,79.0,102.0,22.5,28.5,10.94,,3.38
Primoz Brezec,25,85.0,252.0,2000.0,1,27,72,13.0,7.4,1.2,-8.8,0.183,0.55,0.063,2004-05,C,23.78,,86.0,110.0,26.0,29.5,11.53,,3.55
Quentin Grimes,23,77.0,210.0,2021.0,1,25,71,11.3,3.2,2.1,4.4,0.142,0.619,0.096,2022-23,SG,24.95,0.066,80.0,101.0,30.5,38.5,11.09,3.33,3.07
Quincy Acy,24,79.0,240.0,2012.0,2,37,68,5.9,4.4,1.0,-8.0,0.155,0.533,0.091,2014-15,PF,25.53,0.071,86.75,106.5,32.0,37.0,10.48,,3.28
Quincy Miller,21,81.0,210.0,2012.0,2,38,52,4.9,2.8,0.5,-4.3,0.173,0.459,0.047,2013-14,SF,23.58,0.078,85.25,105.0,30.5,36.0,11.05,,3.48
Quinn Cook,25,74.0,179.0,,Undrafted,Undrafted,33,9.5,2.5,2.7,-2.2,0.176,0.593,0.179,2017-18,PG,24.11,0.067,76.0,96.5,24.5,31.0,11.44,3.41,3.38
Quinndary Weatherspoon,25,75.0,205.0,2019.0,2,49,11,2.7,1.3,0.5,-8.6,0.15,0.647,0.102,2021-22,SG,25.82,0.061,81.0,100.0,31.0,38.0,11.57,3.15,3.16
Qyntel Woods,25,80.0,220.0,2002.0,1,21,49,6.7,3.9,1.0,-4.7,0.157,0.572,0.08,2005-06,SF-SG,23.99,,82.0,105.0,33.5,34.5,11.94,,3.23
RaiQuan Gray,23,79.0,269.0,2021.0,2,59,1,16.0,9.0,7.0,-17.5,0.205,0.621,0.35,2022-23,PF,30.64,0.173,82.75,105.0,26.5,31.5,11.69,3.3,3.25
Rakeem Christmas,24,81.0,250.0,2015.0,2,36,1,4.0,1.0,0.0,-85.4,0.154,1.0,0.0,2015-16,PF-C,26.48,0.096,89.25,110.5,29.0,32.0,11.6,3.3,3.47
Ramon Sessions,27,75.0,190.0,2007.0,2,56,61,14.4,2.8,3.8,-12.3,0.252,0.529,0.266,2012-13,PG,23.75,0.062,76.25,97.5,29.5,33.5,11.65,,3.27
Randy Foye,25,76.0,213.0,2006.0,1,7,70,16.3,3.1,4.3,-5.8,0.226,0.517,0.197,2008-09,SG-PG,27.03,0.1,78.25,97.0,32.0,38.0,10.53,,3.23
Randy Holcomb,26,81.0,220.0,2002.0,2,56,4,0.5,0.3,0.0,7.0,0.05,1.0,0.0,2005-06,SF-PF,25.34,,85.0,105.0,29.5,35.5,12.85,,3.22
Rashad McCants,23,76.0,210.0,2005.0,1,14,75,14.9,2.7,2.2,-4.3,0.265,0.55,0.138,2007-08,SG,25.29,,82.75,103.5,32.5,34.5,10.39,,3.11
Rashad Vaughn,20,78.0,202.0,2015.0,1,17,41,3.5,1.2,0.6,-7.6,0.173,0.449,0.085,2016-17,SG,24.33,0.062,79.0,101.0,28.0,34.0,11.4,3.1,3.21
Rasual Butler,31,79.0,205.0,2002.0,2,52,82,11.9,2.9,1.4,-5.0,0.168,0.524,0.067,2009-10,SF,22.44,,84.0,105.5,31.5,37.5,11.54,,3.29
Rawle Alkins,21,77.0,225.0,,Undrafted,Undrafted,10,3.7,2.6,1.3,-5.5,0.173,0.418,0.137,2018-19,SG,27.35,0.089,80.75,99.0,32.5,40.5,11.5,3.09,3.15
Rawle Marshall,24,79.0,190.0,,Undrafted,Undrafted,23,3.1,1.3,0.4,-2.0,0.174,0.488,0.07,2005-06,SG-SF,22.42,,85.0,104.0,30.5,37.0,11.64,,3.21
Ray McCallum,24,75.0,190.0,2013.0,2,36,68,7.4,2.6,2.8,-8.9,0.178,0.496,0.21,2014-15,PG,25.78,0.073,75.25,96.5,30.5,40.0,10.82,3.08,3.25
Ray Spalding,22,82.0,215.0,2018.0,2,56,14,3.9,3.4,0.4,-6.8,0.164,0.516,0.052,2018-19,PF,23.08,0.0555,88.75,109.0,26.0,32.0,11.48,3.2,3.34
Raymond Felton,27,73.0,205.0,2005.0,1,5,75,15.5,3.6,8.3,2.9,0.215,0.524,0.347,2010-11,PG,27.42,,76.25,98.0,29.0,33.5,10.5,,3.06
Reggie Bullock,27,79.0,205.0,2013.0,1,25,62,11.3,2.5,1.5,0.6,0.153,0.615,0.081,2017-18,SG-SF,23.24,0.0695,80.75,102.0,31.0,36.5,11.33,3.3,3.31
Reggie Evans,26,80.0,245.0,,Undrafted,Undrafted,67,5.6,7.5,0.6,-8.4,0.144,0.519,0.042,2005-06,PF,27.81,,86.5,107.5,26.0,29.5,12.73,,3.26
Reggie Perry,22,80.0,250.0,2020.0,2,57,10,9.2,4.7,1.2,-16.6,0.222,0.537,0.118,2021-22,PF-C,27.25,0.084,84.25,106.5,30.0,33.5,11.26,2.57,3.25
Reggie Williams,23,79.1,189.6,,Undrafted,Undrafted,24,15.2,4.6,2.8,-3.5,0.188,0.588,0.125,2009-10,SG,24.71,0.053,81.25,103.0,31.5,36.5,11.32,,3.07
Renaldo Balkman,24,80.0,208.0,2006.0,1,20,53,5.0,3.8,0.6,3.7,0.144,0.585,0.068,2008-09,SF-PF,24.27,0.049,85.0,104.5,30.5,35.0,11.58,,3.22
Richard Jefferson,28,79.0,225.0,2001.0,1,13,82,22.6,4.2,3.1,-4.9,0.26,0.571,0.146,2007-08,SF,24.96,0.067,84.0,103.0,33.0,38.5,11.19,,3.15
Richaun Holmes,27,82.0,235.0,2015.0,2,37,61,14.2,8.3,1.7,0.3,0.173,0.669,0.082,2020-21,PF,26.5,0.088,85.5,108.0,32.5,36.0,11.24,3.31,3.32
Ricky Ledo,22,79.0,195.0,2013.0,2,43,17,5.3,2.1,1.1,-14.7,0.236,0.426,0.143,2014-15,SG,23.53,0.1025,79.25,102.5,27.0,33.5,10.72,3.16,3.32
Robbie Hummel,26,81.0,219.0,2012.0,2,58,45,4.4,3.0,0.6,-10.7,0.121,0.536,0.058,2014-15,SF,24.4,0.094,80.5,102.0,27.5,30.0,11.56,,3.41
Robert Archibald,23,83.0,250.0,2002.0,2,31,12,1.6,1.4,0.3,-7.2,0.225,0.34,0.071,2002-03,PF-C,26.14,,83.75,109.5,24.0,27.5,11.34,,3.33
Robert Covington,24,81.0,215.0,,Undrafted,Undrafted,70,13.5,4.5,1.5,-4.4,0.218,0.554,0.095,2014-15,SF-PF,23.95,0.047,85.75,106.0,29.5,36.0,11.69,3.1,3.34
Robert Whaley,24,82.0,260.0,2005.0,2,51,23,2.1,1.9,0.7,-12.6,0.158,0.411,0.138,2005-06,PF-C,29.59,,86.0,108.0,28.5,33.5,12.11,,3.25
Robert Woodard II,21,78.0,235.0,2020.0,2,40,13,1.5,1.2,0.2,6.6,0.21,0.425,0.056,2020-21,SF,26.94,0.045,86.0,105.5,32.0,38.0,11.1,2.49,3.18
Rodney Carney,25,79.0,201.0,2006.0,1,16,67,7.2,1.9,0.4,-5.5,0.187,0.532,0.038,2008-09,SG-SF,24.51,0.053,82.0,103.5,32.0,38.5,10.57,,3.06
Rodney Hood,25,80.0,206.0,2014.0,1,23,60,14.7,2.8,1.6,-2.3,0.24,0.546,0.097,2017-18,SF,23.3,0.0745,80.5,103.0,29.0,36.0,11.21,3.14,3.38
Rodney Stuckey,24,77.0,205.0,2007.0,1,15,73,16.6,3.8,4.8,-3.8,0.263,0.479,0.246,2009-10,SG-PG,25.36,0.061,79.25,100.5,30.5,35.0,11.34,,3.11
Rodney White,23,81.0,230.0,2001.0,1,9,72,9.0,3.0,1.7,-11.3,0.24,0.469,0.156,2002-03,SF,27.03,0.093,83.5,104.5,27.5,33.0,12.07,,3.47
Rodrigue Beaubois,24,74.0,185.0,2009.0,1,25,53,8.9,2.8,2.9,2.3,0.221,0.496,0.217,2011-12,PG,23.9,0.079,81.75,100.0,29.5,39.0,10.49,,3.15
Roger Powell,24,78.0,220.0,,Undrafted,Undrafted,3,0.7,1.0,0.0,-55.2,0.216,0.258,0.0,2006-07,SF,26.09,,83.5,104.0,,,,,
Romeo Langford,23,77.0,216.0,2019.0,1,14,43,6.9,2.7,1.2,-8.5,0.148,0.524,0.08,2022-23,SG,,,83.0,103.0,,,,,
Ron Baker,24,76.0,220.0,,Undrafted,Undrafted,52,4.1,1.9,2.1,-2.5,0.152,0.456,0.188,2016-17,SG,26.37,0.0785,81.75,97.5,30.0,35.5,10.77,2.96,3.45
Ron Harper Jr.,23,77.0,245.0,,Undrafted,Undrafted,9,2.2,0.8,0.4,21.8,0.136,0.608,0.108,2022-23,SF,29.26,0.143,85.25,105.5,26.0,30.5,11.41,3.24,3.4
Ronald Dupree,23,79.0,209.0,,Undrafted,Undrafted,47,6.2,3.6,1.2,-6.6,0.183,0.445,0.103,2003-04,SF-SG,24.15,0.067,80.25,101.0,37.5,41.5,11.09,,3.23
Rondae Hollis-Jefferson,23,79.0,214.0,2015.0,1,23,68,13.9,6.8,2.5,-3.7,0.217,0.548,0.143,2017-18,SF,24.67,0.05,86.0,104.0,32.0,38.0,10.41,3.19,3.12
Ronnie Brewer,24,79.0,227.0,2006.0,1,14,81,13.7,3.7,2.2,1.1,0.187,0.565,0.105,2008-09,SG-PG,25.93,0.05,83.25,103.5,35.0,41.0,11.32,,3.14
Ronnie Price,33,74.0,190.0,,Undrafted,Undrafted,62,5.3,1.6,2.4,-3.2,0.137,0.517,0.187,2015-16,PG,24.55,,77.5,96.5,31.5,39.0,10.49,,3.29
Ronny Turiaf,25,82.0,250.0,2005.0,2,37,78,6.6,3.9,1.6,5.1,0.168,0.539,0.13,2007-08,PF,26.12,,85.5,106.5,30.5,33.0,11.5,,3.23
Royce White,23,80.0,260.0,2012.0,1,16,3,0.0,0.0,0.0,-37.5,0.061,0.0,0.0,2013-14,PF,29.35,0.106,84.0,104.5,,,,,
Ruben Boumtje-Boumtje,24,84.0,245.0,2001.0,2,49,33,1.2,1.7,0.1,-12.8,0.11,0.453,0.028,2001-02,C,24.7,0.06,88.0,111.0,26.5,31.0,11.84,,3.33
Rudy Fernandez,24,78.0,185.0,2007.0,1,24,78,10.4,2.7,2.0,5.0,0.184,0.588,0.133,2008-09,SG,20.53,,79.5,101.5,26.5,35.5,10.48,,3.33
Rudy Gay,28,80.0,230.0,2006.0,1,8,68,21.1,5.9,3.7,-2.3,0.268,0.556,0.185,2014-15,SF-PF,25.01,0.057,87.0,107.5,33.0,40.5,11.03,,3.32
Rudy Gobert,27,85.0,245.0,2013.0,1,27,81,15.9,12.9,2.0,6.9,0.175,0.682,0.095,2018-19,C,23.39,0.044,92.5,115.0,25.0,29.0,12.85,3.19,3.57
Russ Smith,24,72.0,165.0,2014.0,2,47,12,2.5,0.5,0.7,10.4,0.251,0.488,0.216,2014-15,PG,22.0,0.035,75.5,95.0,29.5,34.0,11.57,3.01,3.27
Russell Westbrook,28,75.0,200.0,2008.0,1,4,81,31.6,10.7,10.4,3.3,0.408,0.554,0.543,2016-17,PG,24.48,0.048,79.75,100.0,30.0,36.5,10.98,,3.08
Ryan Gomes,26,79.0,245.0,2005.0,2,50,82,13.3,4.8,1.6,-8.3,0.204,0.518,0.087,2008-09,SF-PF,28.29,,86.0,106.5,26.5,30.5,12.49,,3.24
Ryan Humphrey,25,80.0,235.0,2002.0,1,19,35,2.9,2.5,0.2,-3.1,0.205,0.428,0.036,2004-05,PF-SF,25.77,,84.0,104.5,31.5,37.5,11.75,,3.2
Ryan Kelly,23,83.0,230.0,2013.0,2,48,59,8.0,3.7,1.6,-3.3,0.159,0.548,0.104,2013-14,PF,23.98,0.1475,83.5,110.0,,,,,
Ryan Rollins,20,75.0,180.0,2022.0,2,44,12,1.9,1.0,0.5,-38.1,0.26,0.508,0.214,2022-23,SG,23.01,0.05,81.75,100.5,30.5,36.5,11.26,3.28,3.07
Sam Dekker,23,81.0,230.0,2015.0,1,18,77,6.5,3.7,1.0,2.8,0.15,0.549,0.079,2016-17,SF,24.16,0.075,83.5,106.0,25.5,34.5,10.64,2.96,3.28
Sam Hauser,25,79.0,217.0,,Undrafted,Undrafted,80,6.4,2.6,0.9,7.7,0.141,0.634,0.076,2022-23,SF,24.64,0.079,81.25,102.0,28.5,34.5,11.14,3.07,3.34
Sam Young,25,78.0,220.0,2009.0,2,36,80,7.4,2.5,0.7,-9.2,0.219,0.518,0.068,2009-10,SF-SG,26.25,0.049,82.75,105.5,27.5,33.0,11.47,,3.45
Sandro Mamukelashvili,24,82.0,240.0,2021.0,2,54,43,6.1,4.3,1.4,-10.1,0.177,0.516,0.134,2022-23,C,25.69,0.078,85.25,106.5,30.5,36.5,11.63,3.3,3.21
Sasha Kaun,31,83.0,260.0,2008.0,2,56,25,0.9,1.0,0.1,-3.2,0.134,0.527,0.052,2015-16,C-PF,26.47,0.096,88.0,110.0,29.0,32.0,12.06,,3.2
Sasha Vujacic,27,79.0,205.0,2004.0,1,27,67,9.8,2.8,2.0,-10.1,0.195,0.515,0.134,2010-11,PG-SG,22.59,0.141,77.5,101.0,,,,,
Scott Machado,29,73.0,205.0,,Undrafted,Undrafted,4,2.5,0.0,0.8,0.0,0.13,0.776,0.214,2018-19,PG,27.15,0.058,76.0,94.5,27.0,32.5,11.26,,3.3
Scottie Barnes,20,79.0,225.0,2021.0,1,4,74,15.3,7.5,3.5,1.8,0.187,0.552,0.15,2021-22,SF,25.39,0.053,86.75,108.0,36.0,39.5,10.88,2.99,3.15
Scottie Lewis,22,77.0,185.0,2021.0,2,56,2,0.5,0.0,0.5,-11.8,0.059,0.568,0.2,2021-22,SF,22.83,0.047,84.0,101.5,34.0,42.0,10.45,3.03,2.98
Scotty Hopson,32,79.0,204.0,2011.0,0,0,1,4.0,1.0,1.0,-18.4,0.143,0.5,0.091,2021-22,SG,23.79,0.048,82.5,103.5,32.5,36.0,10.47,,3.18
Scotty Pippen Jr.,22,73.0,170.0,,Undrafted,Undrafted,6,2.3,0.7,0.3,-1.5,0.231,0.439,0.125,2022-23,PG,24.41,0.053,77.75,95.5,30.5,37.5,11.07,3.1,3.21
Sean Kilpatrick,27,76.0,219.0,,Undrafted,Undrafted,70,13.1,4.0,2.2,-6.4,0.237,0.546,0.147,2016-17,SG,27.7,0.092,79.0,99.0,,,,,
Sean Lampley,23,79.0,227.0,2001.0,2,44,35,4.8,2.4,0.9,-3.3,0.182,0.512,0.12,2002-03,SF,24.93,0.08,81.25,101.0,36.0,40.0,11.06,,3.12
Sean May,23,81.0,266.0,2005.0,1,13,35,11.9,6.7,1.9,-0.1,0.233,0.551,0.139,2006-07,PF,29.15,,85.25,105.0,30.0,33.0,11.04,,3.29
Sean Singletary,23,72.0,185.0,2008.0,2,42,37,2.4,0.9,0.8,-7.3,0.185,0.478,0.174,2008-09,PG,25.63,0.042,76.5,95.0,26.0,,,,
Semaj Christon,24,75.0,190.0,2014.0,2,55,64,2.9,1.4,2.0,-6.5,0.127,0.387,0.193,2016-17,PG,24.2,0.0525,78.5,99.0,30.5,36.5,11.55,3.21,3.32
Semi Ojeleye,26,78.0,240.0,2017.0,2,37,56,4.6,2.6,0.7,-0.2,0.114,0.553,0.054,2020-21,SF-SG,28.44,0.055,81.75,102.0,35.0,40.5,10.58,3.07,3.16
Seth Curry,31,74.0,185.0,,Undrafted,Undrafted,64,15.0,3.1,3.6,4.5,0.182,0.615,0.162,2021-22,SG,23.64,0.096,76.0,97.5,,,,,
Shabazz Muhammad,22,78.0,227.0,2013.0,1,14,38,13.5,4.1,1.2,-9.7,0.245,0.556,0.091,2014-15,SF-SG,26.47,0.09,83.0,104.5,29.5,37.0,10.99,2.93,3.32
Shabazz Napier,28,72.0,175.0,2014.0,1,24,56,10.3,2.8,4.7,-3.6,0.197,0.552,0.295,2019-20,PG,24.43,0.0735,75.25,93.0,30.5,37.5,11.6,3.13,3.2
Shaedon Sharpe,20,77.0,200.0,2022.0,1,7,80,9.9,3.0,1.2,-7.6,0.186,0.568,0.079,2022-23,SG,23.94,0.048,83.5,103.5,,,,,
Shai Gilgeous-Alexander,24,78.0,195.0,2018.0,1,11,68,31.4,4.8,5.5,2.7,0.318,0.626,0.249,2022-23,PG,21.62,0.03,83.5,104.0,,,,,
Shake Milton,24,77.0,205.0,2018.0,2,54,63,13.0,2.3,3.1,4.3,0.239,0.549,0.21,2020-21,SG-PG,24.89,0.068,84.75,99.5,30.0,33.0,11.07,3.19,3.25
Shamorie Ponds,22,72.0,175.0,,Undrafted,Undrafted,4,2.3,0.3,0.5,-5.5,0.222,0.765,0.4,2019-20,PG,24.75,0.098,75.5,96.5,29.0,37.0,11.01,3.07,3.2
Shane Battier,23,80.0,220.0,2001.0,1,6,78,14.4,5.4,2.8,-5.6,0.181,0.518,0.116,2001-02,SF-PF,25.0,0.093,82.5,105.0,29.5,33.0,10.95,,3.3
Shane Larkin,23,71.0,175.0,2013.0,1,18,78,7.3,2.3,4.4,-9.6,0.175,0.515,0.3,2015-16,PG,24.33,0.038,70.75,89.5,34.5,44.0,10.64,3.03,3.08
Sharrod Ford,24,81.0,235.0,,Undrafted,Undrafted,3,1.3,1.0,0.0,-24.7,0.162,0.667,0.0,2005-06,PF,23.82,,85.5,106.0,28.5,37.0,11.92,,3.2
Shaun Livingston,21,79.0,182.0,2004.0,1,4,54,9.3,3.4,5.1,-3.9,0.174,0.503,0.283,2006-07,PG-SG,21.36,0.067,83.0,105.5,26.5,30.0,10.72,,3.23
Shawne Williams,25,81.0,230.0,2006.0,1,17,64,7.1,3.7,0.7,-0.1,0.152,0.558,0.054,2010-11,SF-PF,25.41,0.08,87.0,104.0,32.0,31.0,10.69,,3.3
Shelden Williams,23,81.0,250.0,2006.0,1,5,81,5.5,5.4,0.5,-8.0,0.159,0.518,0.051,2006-07,PF-C,28.7,0.114,88.25,104.0,29.0,33.5,11.53,,3.59
Shelvin Mack,26,75.0,203.0,2011.0,2,34,52,8.6,2.5,3.6,3.6,0.234,0.507,0.292,2015-16,PG,27.57,0.071,79.5,96.5,32.0,39.0,11.23,,3.18
Sherron Collins,24,71.0,205.0,,Undrafted,Undrafted,20,0.9,0.3,0.4,-14.0,0.217,0.334,0.19,2010-11,PG,30.94,0.092,74.5,94.0,27.5,33.0,12.31,,3.24
Sindarius Thornwell,25,76.0,215.0,2017.0,2,48,2,8.0,2.0,2.0,-7.4,0.176,0.627,0.143,2019-20,SG-SF,26.1,0.078,82.0,103.0,27.0,30.5,11.48,3.03,3.36
Skal Labissiere,21,83.0,225.0,2016.0,1,28,33,8.8,4.9,0.8,-2.9,0.212,0.577,0.071,2016-17,PF-C,22.29,0.057,86.5,105.5,,,,,
Skylar Mays,25,76.0,205.0,2020.0,2,50,6,15.3,3.2,8.3,-16.3,0.182,0.624,0.368,2022-23,SG,25.5,0.074,78.0,99.0,29.0,37.5,10.65,2.4,3.3
Smush Parker,25,76.0,180.0,,Undrafted,Undrafted,82,11.5,3.3,3.7,3.0,0.163,0.548,0.165,2005-06,PG-SG,22.67,,82.0,107.5,21.0,28.5,12.3,,3.26
Solomon Alabi,24,85.0,252.0,2010.0,2,50,14,2.4,3.4,0.2,1.7,0.169,0.418,0.041,2011-12,C,23.94,0.05,89.0,113.0,22.5,26.0,13.2,,3.68
Solomon Hill,24,79.0,225.0,2013.0,1,23,82,8.9,3.8,2.2,-3.6,0.161,0.507,0.121,2014-15,SF,26.45,0.076,81.0,103.0,29.5,37.5,10.77,2.91,3.19
Solomon Jones,25,82.0,245.0,2006.0,2,33,52,4.0,2.8,0.6,-11.1,0.158,0.499,0.077,2009-10,PF-C,24.3,0.074,88.75,109.0,32.0,39.0,11.27,,3.3
Sonny Weems,24,78.0,203.0,2008.0,2,39,59,9.2,2.6,1.8,-10.5,0.202,0.492,0.12,2010-11,SG-SF,23.49,0.044,82.0,104.0,29.0,36.5,10.58,,2.96
Speedy Claxton,28,71.0,170.0,2000.0,1,20,71,12.3,2.7,4.8,0.1,0.238,0.497,0.306,2005-06,PG,23.48,,72.0,94.5,36.0,42.5,10.48,,3.06
Spencer Dinwiddie,27,77.0,215.0,2014.0,2,38,64,20.6,3.5,6.8,1.1,0.287,0.541,0.344,2019-20,PG,24.61,0.0535,80.25,103.0,,,,,
Spencer Hawes,26,85.0,245.0,2007.0,1,10,80,13.2,8.3,3.0,-9.2,0.196,0.554,0.152,2013-14,PF,25.51,0.13,84.5,110.0,26.0,29.0,11.88,,3.51
Stanley Johnson,22,79.0,245.0,2015.0,1,8,69,8.7,3.7,1.6,-0.6,0.161,0.48,0.086,2017-18,SF,28.67,0.075,83.5,102.0,,,,,
Stephane Lasme,25,80.0,215.0,2007.0,2,46,16,5.2,3.3,0.2,-6.4,0.166,0.488,0.02,2007-08,PF,25.26,0.049,86.0,107.0,29.5,36.0,11.73,,3.22
Stephen Curry,33,75.0,185.0,2009.0,1,7,63,32.0,5.5,5.8,4.6,0.331,0.655,0.283,2020-21,PG-SG,23.24,0.057,75.5,97.0,29.5,35.5,11.07,,3.28
Stephen Zimmerman,20,84.0,240.0,2016.0,2,41,19,1.2,1.8,0.2,-18.1,0.149,0.346,0.056,2016-17,C,24.32,0.1115,87.25,108.5,26.0,31.0,12.08,3.16,3.43
Steve Novak,29,82.0,240.0,2006.0,2,32,54,8.8,1.9,0.2,6.5,0.163,0.684,0.02,2011-12,SF,23.73,0.081,81.5,103.0,24.5,31.0,11.11,,3.37
Steven Adams,24,84.0,255.0,2013.0,1,12,76,13.9,9.0,1.2,6.4,0.16,0.63,0.051,2017-18,C,26.13,0.0665,88.5,109.5,28.5,33.0,11.85,3.02,3.4
Steven Hunter,25,84.0,240.0,2001.0,1,15,70,6.4,4.8,0.4,-7.4,0.134,0.573,0.028,2006-07,C-PF,23.28,0.053,88.0,108.0,30.5,38.5,11.99,,3.15
Steven Smith,28,80.0,215.0,1991.0,1,5,72,20.1,3.3,4.2,7.4,0.253,0.548,0.203,1996-97,SF-PF,26.47,0.078,84.5,104.0,29.5,34.5,12.08,,3.4
Svi Mykhailiuk,23,79.0,205.0,2018.0,2,47,56,9.0,1.9,1.9,-0.6,0.165,0.578,0.12,2019-20,SG-SF,25.05,0.114,77.0,100.0,27.0,33.0,12.4,3.25,3.53
T.J. Ford,26,72.0,165.0,2003.0,1,8,74,14.9,3.5,5.3,-1.3,0.235,0.533,0.278,2008-09,PG,22.59,0.067,71.5,93.5,32.5,39.5,11.45,,3.2
T.J. Warren,26,80.0,220.0,2014.0,1,14,67,19.8,4.2,1.5,2.7,0.229,0.61,0.072,2019-20,SF,24.8,0.0795,82.25,104.0,27.0,35.5,11.1,3.04,3.26
TJ Leaf,22,82.0,225.0,2017.0,1,18,58,3.9,2.2,0.4,3.6,0.158,0.572,0.063,2018-19,PF,23.96,0.068,83.0,107.0,29.0,34.5,11.55,3.27,3.27
Tacko Fall,24,89.0,311.0,,Undrafted,Undrafted,7,3.3,2.1,0.1,12.7,0.25,0.751,0.067,2019-20,C,25.49,0.068,98.25,122.5,22.0,26.5,13.01,3.46,3.78
Taj Gibson,29,81.0,225.0,2009.0,1,26,82,13.0,6.8,1.1,3.6,0.232,0.524,0.075,2013-14,PF,23.26,0.066,88.0,109.0,25.5,30.0,11.56,,3.41
Talen Horton-Tucker,22,76.0,234.0,2019.0,2,46,65,10.7,3.2,3.8,0.1,0.25,0.508,0.274,2022-23,SG,29.82,0.084,85.25,103.0,26.0,34.5,11.34,3.43,3.34
Tamar Slay,25,80.0,220.0,2002.0,2,53,8,3.5,1.8,0.4,-12.8,0.253,0.351,0.067,2004-05,SF,23.01,,83.5,104.0,32.5,38.0,10.94,,3.09
Tarence Kinsey,23,78.0,189.0,,Undrafted,Undrafted,48,7.7,2.0,0.9,-6.4,0.181,0.532,0.068,2006-07,SF-SG,21.36,0.041,78.75,100.5,29.0,35.5,10.67,,3.3
Tari Eason,22,80.0,215.0,2022.0,1,17,82,9.3,6.0,1.1,-4.8,0.184,0.525,0.075,2022-23,PF,24.64,0.059,86.0,107.5,,,,,
Taurean Green,21,72.0,177.0,2007.0,2,52,17,1.6,0.6,0.6,5.4,0.23,0.446,0.208,2007-08,PG,24.13,0.046,74.25,96.0,29.0,32.5,11.3,,3.26
Taurean Prince,24,80.0,220.0,2016.0,1,12,82,14.1,4.7,2.6,-7.5,0.216,0.549,0.135,2017-18,SF,25.12,0.0645,83.5,102.0,34.0,36.0,10.96,2.8,3.24
Terance Mann,25,77.0,215.0,2019.0,2,48,81,10.8,5.2,2.6,1.5,0.157,0.572,0.131,2021-22,SG-SF,24.42,0.04,79.75,101.0,32.5,38.5,11.51,3.14,3.3
